id,on,off,G,NPG,date,stage,name,mins,played
/player_summary/adem-ljajic/,0,90,0,0,2017-08-11,8,Adem Ljajić,90,1
/player_summary/adem-ljajic/,0,90,1,1,2017-08-20,. Round,Adem Ljajić,180,2
/player_summary/adem-ljajic/,0,90,2,2,2017-08-27,. Round,Adem Ljajić,270,3
/player_summary/adem-ljajic/,0,90,2,2,2017-09-10,. Round,Adem Ljajić,360,4
/player_summary/adem-ljajic/,0,90,2,2,2017-09-17,. Round,Adem Ljajić,450,5
/player_summary/adem-ljajic/,0,90,3,3,2017-09-20,. Round,Adem Ljajić,540,6
/player_summary/adem-ljajic/,0,90,3,3,2017-09-23,. Round,Adem Ljajić,630,7
/player_summary/adem-ljajic/,0,90,3,3,2017-10-01,. Round,Adem Ljajić,720,8
/player_summary/adem-ljajic/,0,90,3,3,2017-10-15,. Round,Adem Ljajić,810,9
/player_summary/adem-ljajic/,0,90,3,3,2017-10-22,. Round,Adem Ljajić,900,10
/player_summary/adem-ljajic/,0,90,3,3,2017-10-25,0. Round,Adem Ljajić,990,11
/player_summary/adem-ljajic/,0,90,3,3,2017-10-29,1. Round,Adem Ljajić,1080,12
/player_summary/adem-ljajic/,0,89,3,3,2017-11-05,2. Round,Adem Ljajić,1169,13
/player_summary/adem-ljajic/,0,90,3,3,2017-11-19,3. Round,Adem Ljajić,1259,14
/player_summary/adem-ljajic/,0,69,3,3,2017-11-26,4. Round,Adem Ljajić,1328,15
/player_summary/adem-ljajic/,0,90,3,3,2017-12-02,5. Round,Adem Ljajić,1418,16
/player_summary/adem-ljajic/,46,90,3,3,2017-12-16,7. Round,Adem Ljajić,1462,17
/player_summary/adem-ljajic/,70,90,3,3,2018-02-25,6. Round,Adem Ljajić,1482,18
/player_summary/adem-ljajic/,74,90,3,3,2018-03-18,9. Round,Adem Ljajić,1498,19
/player_summary/adem-ljajic/,54,90,4,4,2018-03-31,0. Round,Adem Ljajić,1534,20
/player_summary/adem-ljajic/,0,90,4,4,2018-04-04,7. Round,Adem Ljajić,1624,21
/player_summary/adem-ljajic/,0,90,5,5,2018-04-08,1. Round,Adem Ljajić,1714,22
/player_summary/aduriz/,0,90,0,0,2017-07-27,,Aduriz,90,1
/player_summary/aduriz/,0,88,1,1,2017-08-03,,Aduriz,178,2
/player_summary/aduriz/,0,90,3,2,2017-08-17,,Aduriz,268,3
/player_summary/aduriz/,61,90,3,2,2017-08-20,/2018,Aduriz,297,4
/player_summary/aduriz/,0,90,3,2,2017-08-24,,Aduriz,387,5
/player_summary/aduriz/,0,90,4,3,2017-08-27,/2018,Aduriz,477,6
/player_summary/aduriz/,0,65,5,4,2017-09-10,/2018,Aduriz,542,7
/player_summary/aduriz/,0,90,5,4,2017-09-14,up J,Aduriz,632,8
/player_summary/aduriz/,63,90,5,4,2017-09-17,/2018,Aduriz,659,9
/player_summary/aduriz/,0,79,5,4,2017-09-20,/2018,Aduriz,738,10
/player_summary/aduriz/,0,75,6,4,2017-09-23,/2018,Aduriz,813,11
/player_summary/aduriz/,0,90,6,4,2017-09-28,up J,Aduriz,903,12
/player_summary/aduriz/,46,90,7,5,2017-10-01,/2018,Aduriz,947,13
/player_summary/aduriz/,0,90,7,5,2017-10-14,/2018,Aduriz,1037,14
/player_summary/aduriz/,0,90,8,6,2017-10-19,up J,Aduriz,1127,15
/player_summary/aduriz/,0,90,8,6,2017-10-22,/2018,Aduriz,1217,16
/player_summary/aduriz/,0,90,8,6,2017-10-28,/2018,Aduriz,1307,17
/player_summary/aduriz/,0,90,9,7,2017-11-02,up J,Aduriz,1397,18
/player_summary/aduriz/,46,90,9,7,2017-11-05,/2018,Aduriz,1441,19
/player_summary/aduriz/,0,90,10,8,2017-11-19,/2018,Aduriz,1531,20
/player_summary/aduriz/,0,90,12,8,2017-11-23,up J,Aduriz,1621,21
/player_summary/aduriz/,0,90,12,8,2017-11-26,/2018,Aduriz,1711,22
/player_summary/aduriz/,65,90,12,8,2017-11-29,8,Aduriz,1736,23
/player_summary/aduriz/,0,90,12,8,2017-12-02,/2018,Aduriz,1826,24
/player_summary/aduriz/,0,89,13,9,2017-12-07,up J,Aduriz,1915,25
/player_summary/aduriz/,0,71,14,9,2017-12-10,/2018,Aduriz,1986,26
/player_summary/aduriz/,0,90,14,9,2017-12-16,/2018,Aduriz,2076,27
/player_summary/aduriz/,71,90,14,9,2017-12-22,/2018,Aduriz,2095,28
/player_summary/aduriz/,0,90,15,9,2018-01-07,/2018,Aduriz,2185,29
/player_summary/aduriz/,0,73,15,9,2018-01-14,/2018,Aduriz,2258,30
/player_summary/aduriz/,68,90,15,9,2018-01-19,/2018,Aduriz,2280,31
/player_summary/aduriz/,0,90,16,10,2018-01-26,/2018,Aduriz,2370,32
/player_summary/aduriz/,62,90,16,10,2018-02-04,/2018,Aduriz,2398,33
/player_summary/aduriz/,0,90,16,10,2018-02-09,/2018,Aduriz,2488,34
/player_summary/aduriz/,0,90,18,12,2018-02-15,nd of 32,Aduriz,2578,35
/player_summary/aduriz/,84,90,18,12,2018-02-22,nd of 32,Aduriz,2584,36
/player_summary/aduriz/,0,90,18,12,2018-02-25,/2018,Aduriz,2674,37
/player_summary/aduriz/,0,90,18,12,2018-02-28,/2018,Aduriz,2764,38
/player_summary/aduriz/,46,90,18,12,2018-03-03,/2018,Aduriz,2808,39
/player_summary/aduriz/,0,90,19,12,2018-03-08,nd of 16,Aduriz,2898,40
/player_summary/aduriz/,0,76,19,12,2018-03-15,nd of 16,Aduriz,2974,41
/player_summary/aduriz/,71,90,19,12,2018-03-18,/2018,Aduriz,2993,42
/player_summary/aduriz/,72,90,19,12,2018-03-31,/2018,Aduriz,3011,43
/player_summary/alassane-plea/,71,90,0,0,2017-07-26,018,Alassane Pléa,19,1
/player_summary/alassane-plea/,0,90,0,0,2017-08-02,018,Alassane Pléa,109,2
/player_summary/alassane-plea/,0,90,0,0,2017-08-05,1. Round,Alassane Pléa,199,3
/player_summary/alassane-plea/,0,90,1,0,2017-08-11,2. Round,Alassane Pléa,289,4
/player_summary/alassane-plea/,0,79,1,0,2017-08-16,018,Alassane Pléa,368,5
/player_summary/alassane-plea/,0,65,2,1,2017-08-19,3. Round,Alassane Pléa,433,6
/player_summary/alassane-plea/,0,90,2,1,2017-08-26,4. Round,Alassane Pléa,523,7
/player_summary/alassane-plea/,0,90,3,2,2017-09-09,5. Round,Alassane Pléa,613,8
/player_summary/alassane-plea/,0,77,5,4,2017-09-14,up K,Alassane Pléa,690,9
/player_summary/alassane-plea/,0,90,5,4,2017-09-17,6. Round,Alassane Pléa,780,10
/player_summary/alassane-plea/,0,90,5,4,2017-09-22,7. Round,Alassane Pléa,870,11
/player_summary/alassane-plea/,0,90,7,6,2017-09-28,up K,Alassane Pléa,960,12
/player_summary/alassane-plea/,0,90,7,6,2017-10-01,8. Round,Alassane Pléa,1050,13
/player_summary/alassane-plea/,0,90,7,6,2017-10-15,9. Round,Alassane Pléa,1140,14
/player_summary/alassane-plea/,71,90,7,6,2017-10-19,up K,Alassane Pléa,1159,15
/player_summary/alassane-plea/,0,90,7,6,2017-10-22,10. Round,Alassane Pléa,1249,16
/player_summary/alassane-plea/,72,90,7,6,2017-10-27,11. Round,Alassane Pléa,1267,17
/player_summary/alassane-plea/,0,90,7,6,2017-11-02,up K,Alassane Pléa,1357,18
/player_summary/alassane-plea/,0,90,7,6,2017-11-05,12. Round,Alassane Pléa,1447,19
/player_summary/alassane-plea/,0,90,7,6,2017-11-19,13. Round,Alassane Pléa,1537,20
/player_summary/alassane-plea/,0,90,7,6,2017-11-23,up K,Alassane Pléa,1627,21
/player_summary/alassane-plea/,0,90,7,6,2017-11-26,14. Round,Alassane Pléa,1717,22
/player_summary/alassane-plea/,0,90,8,7,2017-12-02,16. Round,Alassane Pléa,1807,23
/player_summary/alassane-plea/,0,66,8,7,2017-12-07,up K,Alassane Pléa,1873,24
/player_summary/alassane-plea/,0,90,9,8,2017-12-10,17. Round,Alassane Pléa,1963,25
/player_summary/alassane-plea/,0,120,9,8,2017-12-13,17/2018,Alassane Pléa,2083,26
/player_summary/alassane-plea/,0,90,9,8,2017-12-17,18. Round,Alassane Pléa,2173,27
/player_summary/alassane-plea/,0,90,9,8,2017-12-20,19. Round,Alassane Pléa,2263,28
/player_summary/alassane-plea/,0,90,9,8,2018-01-06,/2018,Alassane Pléa,2353,29
/player_summary/alassane-plea/,0,90,10,9,2018-01-09,17/2018,Alassane Pléa,2443,30
/player_summary/alassane-plea/,0,90,10,9,2018-01-13,20. Round,Alassane Pléa,2533,31
/player_summary/alassane-plea/,0,90,10,9,2018-01-16,21. Round,Alassane Pléa,2623,32
/player_summary/alassane-plea/,0,90,10,9,2018-01-27,23. Round,Alassane Pléa,2713,33
/player_summary/alassane-plea/,0,90,10,9,2018-02-03,24. Round,Alassane Pléa,2803,34
/player_summary/alassane-plea/,0,90,11,10,2018-02-10,25. Round,Alassane Pléa,2893,35
/player_summary/alassane-plea/,0,70,11,10,2018-02-15,nd of 32,Alassane Pléa,2963,36
/player_summary/alassane-plea/,0,90,11,10,2018-02-18,26. Round,Alassane Pléa,3053,37
/player_summary/alassane-plea/,0,79,11,10,2018-02-22,nd of 32,Alassane Pléa,3132,38
/player_summary/alassane-plea/,0,90,11,10,2018-02-25,27. Round,Alassane Pléa,3222,39
/player_summary/alassane-plea/,0,90,11,10,2018-03-02,28. Round,Alassane Pléa,3312,40
/player_summary/alassane-plea/,0,90,15,14,2018-03-11,29. Round,Alassane Pléa,3402,41
/player_summary/alassane-plea/,0,90,15,14,2018-03-18,30. Round,Alassane Pléa,3492,42
/player_summary/alassane-plea/,0,90,17,16,2018-04-01,31. Round,Alassane Pléa,3582,43
/player_summary/alassane-plea/,0,90,18,17,2018-04-08,32. Round,Alassane Pléa,3672,44
/player_summary/alexandre-lacazette/,0,66,0,0,2017-08-06,nal,Alexandre Lacazette,66,1
/player_summary/alexandre-lacazette/,0,90,1,1,2017-08-11, Round,Alexandre Lacazette,156,2
/player_summary/alexandre-lacazette/,0,78,1,1,2017-08-19, Round,Alexandre Lacazette,234,3
/player_summary/alexandre-lacazette/,62,90,1,1,2017-08-27, Round,Alexandre Lacazette,262,4
/player_summary/alexandre-lacazette/,0,75,2,2,2017-09-09, Round,Alexandre Lacazette,337,5
/player_summary/alexandre-lacazette/,0,66,2,2,2017-09-17, Round,Alexandre Lacazette,403,6
/player_summary/alexandre-lacazette/,0,83,4,3,2017-09-25, Round,Alexandre Lacazette,486,7
/player_summary/alexandre-lacazette/,0,71,4,3,2017-10-01, Round,Alexandre Lacazette,557,8
/player_summary/alexandre-lacazette/,0,68,4,3,2017-10-14, Round,Alexandre Lacazette,625,9
/player_summary/alexandre-lacazette/,0,77,5,4,2017-10-22, Round,Alexandre Lacazette,702,10
/player_summary/alexandre-lacazette/,0,81,5,4,2017-10-28,. Round,Alexandre Lacazette,783,11
/player_summary/alexandre-lacazette/,56,90,6,5,2017-11-05,. Round,Alexandre Lacazette,817,12
/player_summary/alexandre-lacazette/,0,73,6,5,2017-11-18,. Round,Alexandre Lacazette,890,13
/player_summary/alexandre-lacazette/,0,79,6,5,2017-11-26,. Round,Alexandre Lacazette,969,14
/player_summary/alexandre-lacazette/,0,46,7,6,2017-11-29,. Round,Alexandre Lacazette,1015,15
/player_summary/alexandre-lacazette/,0,90,8,7,2017-12-02,. Round,Alexandre Lacazette,1105,16
/player_summary/alexandre-lacazette/,0,72,8,7,2017-12-10,. Round,Alexandre Lacazette,1177,17
/player_summary/alexandre-lacazette/,82,90,8,7,2017-12-13,. Round,Alexandre Lacazette,1185,18
/player_summary/alexandre-lacazette/,0,73,8,7,2017-12-16,. Round,Alexandre Lacazette,1258,19
/player_summary/alexandre-lacazette/,0,90,8,7,2017-12-22,. Round,Alexandre Lacazette,1348,20
/player_summary/alexandre-lacazette/,0,75,8,7,2017-12-28,. Round,Alexandre Lacazette,1423,21
/player_summary/alexandre-lacazette/,0,90,8,7,2017-12-31,. Round,Alexandre Lacazette,1513,22
/player_summary/alexandre-lacazette/,0,80,8,7,2018-01-03,. Round,Alexandre Lacazette,1593,23
/player_summary/alexandre-lacazette/,0,66,8,7,2018-01-10,inals,Alexandre Lacazette,1659,24
/player_summary/alexandre-lacazette/,0,90,8,7,2018-01-14,. Round,Alexandre Lacazette,1749,25
/player_summary/alexandre-lacazette/,0,90,9,8,2018-01-20,. Round,Alexandre Lacazette,1839,26
/player_summary/alexandre-lacazette/,0,84,9,8,2018-01-24,inals,Alexandre Lacazette,1923,27
/player_summary/alexandre-lacazette/,0,90,9,8,2018-01-30,. Round,Alexandre Lacazette,2013,28
/player_summary/alexandre-lacazette/,65,90,9,8,2018-02-10,. Round,Alexandre Lacazette,2038,29
/player_summary/alexandre-lacazette/,61,90,10,8,2018-04-01,. Round,Alexandre Lacazette,2067,30
/player_summary/alexandre-lacazette/,0,74,12,9,2018-04-05,rter-finals,Alexandre Lacazette,2141,31
/player_summary/alexandre-lacazette/,71,90,12,9,2018-04-08,. Round,Alexandre Lacazette,2160,32
/player_summary/alexis-sanchez/,0,62,0,0,2017-08-27, Round,Alexis Sánchez,62,1
/player_summary/alexis-sanchez/,75,90,0,0,2017-09-09, Round,Alexis Sánchez,77,2
/player_summary/alexis-sanchez/,0,90,1,1,2017-09-14,up H,Alexis Sánchez,167,3
/player_summary/alexis-sanchez/,66,90,1,1,2017-09-17, Round,Alexis Sánchez,191,4
/player_summary/alexis-sanchez/,0,90,1,1,2017-09-20,nd,Alexis Sánchez,281,5
/player_summary/alexis-sanchez/,0,83,1,1,2017-09-25, Round,Alexis Sánchez,364,6
/player_summary/alexis-sanchez/,0,90,1,1,2017-10-01, Round,Alexis Sánchez,454,7
/player_summary/alexis-sanchez/,0,90,2,2,2017-10-22, Round,Alexis Sánchez,544,8
/player_summary/alexis-sanchez/,0,90,2,2,2017-10-28,. Round,Alexis Sánchez,634,9
/player_summary/alexis-sanchez/,0,90,2,2,2017-11-05,. Round,Alexis Sánchez,724,10
/player_summary/alexis-sanchez/,0,90,3,3,2017-11-18,. Round,Alexis Sánchez,814,11
/player_summary/alexis-sanchez/,0,90,4,3,2017-11-26,. Round,Alexis Sánchez,904,12
/player_summary/alexis-sanchez/,0,73,5,4,2017-11-29,. Round,Alexis Sánchez,977,13
/player_summary/alexis-sanchez/,0,90,5,4,2017-12-02,. Round,Alexis Sánchez,1067,14
/player_summary/alexis-sanchez/,0,90,5,4,2017-12-10,. Round,Alexis Sánchez,1157,15
/player_summary/alexis-sanchez/,0,82,5,4,2017-12-13,. Round,Alexis Sánchez,1239,16
/player_summary/alexis-sanchez/,0,89,5,4,2017-12-16,. Round,Alexis Sánchez,1328,17
/player_summary/alexis-sanchez/,0,89,6,5,2017-12-22,. Round,Alexis Sánchez,1417,18
/player_summary/alexis-sanchez/,0,90,8,7,2017-12-28,. Round,Alexis Sánchez,1507,19
/player_summary/alexis-sanchez/,0,90,8,7,2017-12-31,. Round,Alexis Sánchez,1597,20
/player_summary/alexis-sanchez/,0,90,8,7,2018-01-03,. Round,Alexis Sánchez,1687,21
/player_summary/alexis-sanchez/,66,90,8,7,2018-01-10,inals,Alexis Sánchez,1711,22
/player_summary/alexis-sanchez/,0,72,8,7,2018-01-26, Yeovil Town - Manchester United 0:4,Alexis Sánchez,1783,23
/player_summary/alexis-sanchez/,0,90,8,7,2018-01-31,. Round,Alexis Sánchez,1873,24
/player_summary/alexis-sanchez/,0,90,9,8,2018-02-03,. Round,Alexis Sánchez,1963,25
/player_summary/alexis-sanchez/,0,90,9,8,2018-02-11,. Round,Alexis Sánchez,2053,26
/player_summary/alexis-sanchez/,0,75,9,8,2018-02-17,6,Alexis Sánchez,2128,27
/player_summary/alexis-sanchez/,0,75,9,8,2018-02-21,Round of 16,Alexis Sánchez,2203,28
/player_summary/alexis-sanchez/,0,81,9,8,2018-02-25,. Round,Alexis Sánchez,2284,29
/player_summary/alexis-sanchez/,0,90,9,8,2018-03-05,. Round,Alexis Sánchez,2374,30
/player_summary/alexis-sanchez/,0,90,9,8,2018-03-10,. Round,Alexis Sánchez,2464,31
/player_summary/alexis-sanchez/,0,90,9,8,2018-03-13,Round of 16,Alexis Sánchez,2554,32
/player_summary/alexis-sanchez/,0,75,10,9,2018-03-31,. Round,Alexis Sánchez,2629,33
/player_summary/alexis-sanchez/,0,82,10,9,2018-04-07,. Round,Alexis Sánchez,2711,34
/player_summary/alfred-finnbogason/,0,90,0,0,2017-08-13,,Alfreð Finnbogason,90,1
/player_summary/alfred-finnbogason/,0,90,0,0,2017-08-19,8,Alfreð Finnbogason,180,2
/player_summary/alfred-finnbogason/,0,90,1,1,2017-08-26,8,Alfreð Finnbogason,270,3
/player_summary/alfred-finnbogason/,0,90,4,3,2017-09-09,8,Alfreð Finnbogason,360,4
/player_summary/alfred-finnbogason/,0,89,4,3,2017-09-16,8,Alfreð Finnbogason,449,5
/player_summary/alfred-finnbogason/,0,89,4,3,2017-09-19,8,Alfreð Finnbogason,538,6
/player_summary/alfred-finnbogason/,0,87,4,3,2017-09-23,8,Alfreð Finnbogason,625,7
/player_summary/alfred-finnbogason/,0,90,4,3,2017-09-30,8,Alfreð Finnbogason,715,8
/player_summary/alfred-finnbogason/,0,62,4,3,2017-10-14,8,Alfreð Finnbogason,777,9
/player_summary/alfred-finnbogason/,0,72,4,3,2017-10-21,8,Alfreð Finnbogason,849,10
/player_summary/alfred-finnbogason/,0,74,5,3,2017-10-29,8,Alfreð Finnbogason,923,11
/player_summary/alfred-finnbogason/,0,83,5,3,2017-11-18,8,Alfreð Finnbogason,1006,12
/player_summary/alfred-finnbogason/,0,90,6,4,2017-11-25,8,Alfreð Finnbogason,1096,13
/player_summary/alfred-finnbogason/,0,88,8,5,2017-12-02,8,Alfreð Finnbogason,1184,14
/player_summary/alfred-finnbogason/,0,88,8,5,2017-12-10,8,Alfreð Finnbogason,1272,15
/player_summary/alfred-finnbogason/,0,72,8,5,2017-12-13,8,Alfreð Finnbogason,1344,16
/player_summary/alfred-finnbogason/,0,90,11,8,2017-12-16,8,Alfreð Finnbogason,1434,17
/player_summary/alfred-finnbogason/,0,46,11,8,2018-01-20,8,Alfreð Finnbogason,1480,18
/player_summary/alfred-finnbogason/,0,90,11,8,2018-01-27,8,Alfreð Finnbogason,1570,19
/player_summary/andrea-belotti/,0,90,2,2,2017-08-11,8,Andrea Belotti,90,1
/player_summary/andrea-belotti/,0,90,2,2,2017-08-20,. Round,Andrea Belotti,180,2
/player_summary/andrea-belotti/,0,90,3,3,2017-08-27,. Round,Andrea Belotti,270,3
/player_summary/andrea-belotti/,0,90,3,3,2017-09-10,. Round,Andrea Belotti,360,4
/player_summary/andrea-belotti/,0,90,4,4,2017-09-17,. Round,Andrea Belotti,450,5
/player_summary/andrea-belotti/,0,90,5,5,2017-09-20,. Round,Andrea Belotti,540,6
/player_summary/andrea-belotti/,0,90,5,5,2017-09-23,. Round,Andrea Belotti,630,7
/player_summary/andrea-belotti/,0,90,5,5,2017-10-01,. Round,Andrea Belotti,720,8
/player_summary/andrea-belotti/,0,90,5,5,2017-10-29,1. Round,Andrea Belotti,810,9
/player_summary/andrea-belotti/,0,90,5,5,2017-11-05,2. Round,Andrea Belotti,900,10
/player_summary/andrea-belotti/,0,90,5,5,2017-11-19,3. Round,Andrea Belotti,990,11
/player_summary/andrea-belotti/,0,90,5,5,2017-11-26,4. Round,Andrea Belotti,1080,12
/player_summary/andrea-belotti/,0,90,6,6,2017-11-29,8,Andrea Belotti,1170,13
/player_summary/andrea-belotti/,0,90,6,6,2017-12-02,5. Round,Andrea Belotti,1260,14
/player_summary/andrea-belotti/,0,90,6,6,2017-12-11,6. Round,Andrea Belotti,1350,15
/player_summary/andrea-belotti/,0,90,7,7,2017-12-16,7. Round,Andrea Belotti,1440,16
/player_summary/andrea-belotti/,0,90,7,7,2017-12-20,8,Andrea Belotti,1530,17
/player_summary/andrea-belotti/,0,90,7,7,2017-12-23,8. Round,Andrea Belotti,1620,18
/player_summary/andrea-belotti/,63,90,7,7,2018-01-28,2. Round,Andrea Belotti,1647,19
/player_summary/andrea-belotti/,72,90,7,7,2018-02-03,3. Round,Andrea Belotti,1665,20
/player_summary/andrea-belotti/,0,88,8,8,2018-02-11,4. Round,Andrea Belotti,1753,21
/player_summary/andrea-belotti/,0,90,8,8,2018-02-18,5. Round,Andrea Belotti,1843,22
/player_summary/andrea-belotti/,0,90,8,8,2018-02-25,6. Round,Andrea Belotti,1933,23
/player_summary/andrea-belotti/,0,90,8,8,2018-03-09,8. Round,Andrea Belotti,2023,24
/player_summary/andrea-belotti/,0,90,9,9,2018-03-18,9. Round,Andrea Belotti,2113,25
/player_summary/andrea-belotti/,0,90,9,9,2018-03-31,0. Round,Andrea Belotti,2203,26
/player_summary/andrea-belotti/,0,90,12,12,2018-04-04,7. Round,Andrea Belotti,2293,27
/player_summary/andrea-belotti/,0,90,12,12,2018-04-08,1. Round,Andrea Belotti,2383,28
/player_summary/andrej-kramaric/,0,76,0,0,2017-08-12,,Andrej Kramarić,76,1
/player_summary/andrej-kramaric/,0,90,0,0,2017-08-15,018,Andrej Kramarić,166,2
/player_summary/andrej-kramaric/,64,90,1,1,2017-08-19,8,Andrej Kramarić,192,3
/player_summary/andrej-kramaric/,0,90,1,1,2017-08-23,018,Andrej Kramarić,282,4
/player_summary/andrej-kramaric/,0,90,2,2,2017-08-26,8,Andrej Kramarić,372,5
/player_summary/andrej-kramaric/,0,90,2,2,2017-09-09,8,Andrej Kramarić,462,6
/player_summary/andrej-kramaric/,0,90,2,2,2017-09-14,up C,Andrej Kramarić,552,7
/player_summary/andrej-kramaric/,0,90,2,2,2017-09-17,8,Andrej Kramarić,642,8
/player_summary/andrej-kramaric/,55,90,2,2,2017-09-20,8,Andrej Kramarić,677,9
/player_summary/andrej-kramaric/,0,90,2,2,2017-09-23,8,Andrej Kramarić,767,10
/player_summary/andrej-kramaric/,0,90,2,2,2017-09-28,up C,Andrej Kramarić,857,11
/player_summary/andrej-kramaric/,0,90,2,2,2017-10-01,8,Andrej Kramarić,947,12
/player_summary/andrej-kramaric/,0,90,2,2,2017-10-14,8,Andrej Kramarić,1037,13
/player_summary/andrej-kramaric/,0,90,2,2,2017-10-22,8,Andrej Kramarić,1127,14
/player_summary/andrej-kramaric/,0,90,2,2,2017-10-25,,Andrej Kramarić,1217,15
/player_summary/andrej-kramaric/,35,90,2,2,2017-10-28,8,Andrej Kramarić,1272,16
/player_summary/andrej-kramaric/,0,90,2,2,2017-11-02,up C,Andrej Kramarić,1362,17
/player_summary/andrej-kramaric/,67,90,2,2,2017-11-05,8,Andrej Kramarić,1385,18
/player_summary/andrej-kramaric/,63,90,2,2,2017-11-18,8,Andrej Kramarić,1412,19
/player_summary/andrej-kramaric/,0,90,2,2,2017-11-23,up C,Andrej Kramarić,1502,20
/player_summary/andrej-kramaric/,64,90,2,2,2017-11-26,8,Andrej Kramarić,1528,21
/player_summary/andrej-kramaric/,65,90,2,2,2017-12-02,8,Andrej Kramarić,1553,22
/player_summary/andrej-kramaric/,0,90,2,2,2017-12-10,8,Andrej Kramarić,1643,23
/player_summary/andrej-kramaric/,66,90,2,2,2017-12-13,8,Andrej Kramarić,1667,24
/player_summary/andrej-kramaric/,63,90,2,2,2017-12-16,8,Andrej Kramarić,1694,25
/player_summary/andrej-kramaric/,57,90,2,2,2018-01-13,8,Andrej Kramarić,1727,26
/player_summary/andrej-kramaric/,56,90,2,2,2018-01-20,8,Andrej Kramarić,1761,27
/player_summary/andrej-kramaric/,67,90,2,2,2018-01-27,8,Andrej Kramarić,1784,28
/player_summary/andrej-kramaric/,0,83,3,2,2018-02-03,8,Andrej Kramarić,1867,29
/player_summary/andrej-kramaric/,0,90,5,4,2018-02-10,8,Andrej Kramarić,1957,30
/player_summary/andrej-kramaric/,0,90,6,5,2018-02-17,8,Andrej Kramarić,2047,31
/player_summary/andrej-kramaric/,0,90,7,6,2018-02-24,8,Andrej Kramarić,2137,32
/player_summary/andrej-kramaric/,0,73,8,7,2018-03-03,8,Andrej Kramarić,2210,33
/player_summary/andrej-kramaric/,0,66,8,7,2018-03-10,8,Andrej Kramarić,2276,34
/player_summary/andrej-kramaric/,0,90,9,7,2018-03-17,8,Andrej Kramarić,2366,35
/player_summary/andrej-kramaric/,0,65,9,7,2018-03-31,8,Andrej Kramarić,2431,36
/player_summary/andrej-kramaric/,0,57,9,7,2018-04-08,8,Andrej Kramarić,2488,37
/player_summary/angel_4/,80,90,0,0,2017-08-20,/2018,Ángel,10,1
/player_summary/angel_4/,87,90,0,0,2017-08-27,/2018,Ángel,13,2
/player_summary/angel_4/,56,90,1,1,2017-09-21,/2018,Ángel,47,3
/player_summary/angel_4/,0,90,3,3,2017-09-24,/2018,Ángel,137,4
/player_summary/angel_4/,0,56,3,3,2017-09-30,/2018,Ángel,193,5
/player_summary/angel_4/,57,90,4,4,2017-10-29,/2018,Ángel,226,6
/player_summary/angel_4/,0,72,4,4,2017-11-03,/2018,Ángel,298,7
/player_summary/angel_4/,0,78,6,6,2017-11-18,/2018,Ángel,376,8
/player_summary/angel_4/,0,90,6,6,2017-11-27,/2018,Ángel,466,9
/player_summary/angel_4/,58,90,6,6,2017-11-30,8,Ángel,498,10
/player_summary/angel_4/,0,79,6,6,2017-12-03,/2018,Ángel,577,11
/player_summary/angel_4/,0,90,6,6,2017-12-09,/2018,Ángel,667,12
/player_summary/angel_4/,0,90,6,6,2017-12-17,/2018,Ángel,757,13
/player_summary/angel_4/,0,90,6,6,2017-12-20,/2018,Ángel,847,14
/player_summary/angel_4/,0,74,6,6,2018-01-06,/2018,Ángel,921,15
/player_summary/angel_4/,61,90,6,6,2018-01-12,/2018,Ángel,950,16
/player_summary/angel_4/,56,90,7,7,2018-01-19,/2018,Ángel,984,17
/player_summary/angel_4/,0,90,8,8,2018-01-28,/2018,Ángel,1074,18
/player_summary/angel_4/,0,90,8,8,2018-02-04,/2018,Ángel,1164,19
/player_summary/angel_4/,0,78,8,8,2018-02-11,/2018,Ángel,1242,20
/player_summary/angel_4/,0,90,10,10,2018-02-19,/2018,Ángel,1332,21
/player_summary/angel_4/,0,90,10,10,2018-02-25,/2018,Ángel,1422,22
/player_summary/angel_4/,0,75,11,11,2018-02-28,/2018,Ángel,1497,23
/player_summary/angel_4/,0,57,11,11,2018-03-03,/2018,Ángel,1554,24
/player_summary/angel_4/,0,90,11,11,2018-03-10,/2018,Ángel,1644,25
/player_summary/angel_4/,0,79,12,12,2018-03-17,/2018,Ángel,1723,26
/player_summary/angel_4/,0,73,12,12,2018-04-02,/2018,Ángel,1796,27
/player_summary/angel_4/,0,90,12,12,2018-04-07,/2018,Ángel,1886,28
/player_summary/antoine-griezmann/,0,67,0,0,2017-08-19,/2018,Antoine Griezmann,67,1
/player_summary/antoine-griezmann/,0,79,0,0,2017-09-12,Group C,Antoine Griezmann,146,2
/player_summary/antoine-griezmann/,0,90,1,1,2017-09-16,/2018,Antoine Griezmann,236,3
/player_summary/antoine-griezmann/,0,90,1,1,2017-09-20,/2018,Antoine Griezmann,326,4
/player_summary/antoine-griezmann/,0,72,2,2,2017-09-23,/2018,Antoine Griezmann,398,5
/player_summary/antoine-griezmann/,0,90,3,2,2017-09-27,Group C,Antoine Griezmann,488,6
/player_summary/antoine-griezmann/,0,67,3,2,2017-09-30,/2018,Antoine Griezmann,555,7
/player_summary/antoine-griezmann/,0,90,3,2,2017-10-14,/2018,Antoine Griezmann,645,8
/player_summary/antoine-griezmann/,0,90,3,2,2017-10-18,Group C,Antoine Griezmann,735,9
/player_summary/antoine-griezmann/,0,90,3,2,2017-10-22,/2018,Antoine Griezmann,825,10
