id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
13,Didier Drogba,2015-03-11,36.999,7291,92,44,42,44,42,0.54,0.52
14,Alessandro Del Piero,1995-09-13,20.843,89,1,1,1,43,37,0.57,0.49
14,Alessandro Del Piero,1995-09-27,20.882,160,2,2,2,43,37,0.57,0.49
14,Alessandro Del Piero,1995-11-01,20.977,340,4,4,4,43,37,0.57,0.49
14,Alessandro Del Piero,1995-12-06,21.073,409,6,5,5,43,37,0.57,0.49
14,Alessandro Del Piero,1996-03-20,21.361,586,8,6,6,43,37,0.57,0.49
14,Alessandro Del Piero,1996-04-17,21.437,722,10,6,6,43,37,0.57,0.49
14,Alessandro Del Piero,1996-09-11,21.84,932,12,6,6,43,37,0.57,0.49
14,Alessandro Del Piero,1996-10-30,21.974,1104,14,8,8,43,37,0.57,0.49
14,Alessandro Del Piero,1996-12-04,22.07,1240,16,9,8,43,37,0.57,0.49
14,Alessandro Del Piero,1997-09-17,22.856,1343,18,12,10,43,37,0.57,0.49
14,Alessandro Del Piero,1997-10-22,22.951,1511,20,14,12,43,37,0.57,0.49
14,Alessandro Del Piero,1997-11-26,23.047,1669,22,15,13,43,37,0.57,0.49
14,Alessandro Del Piero,1998-03-18,23.354,1849,24,16,14,43,37,0.57,0.49
14,Alessandro Del Piero,1998-04-15,23.431,2029,26,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,1998-09-16,23.852,2209,28,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,1998-10-21,23.948,2380,30,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,2000-09-13,25.845,2529,32,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,2000-09-26,25.881,2616,34,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,2000-10-24,25.958,2741,36,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,2001-09-18,26.858,2919,38,20,16,43,37,0.57,0.49
14,Alessandro Del Piero,2001-10-10,26.919,3099,40,21,17,43,37,0.57,0.49
14,Alessandro Del Piero,2001-10-23,26.954,3265,42,22,18,43,37,0.57,0.49
14,Alessandro Del Piero,2001-11-29,27.055,3401,44,24,20,43,37,0.57,0.49
14,Alessandro Del Piero,2002-02-19,27.28,3581,46,24,20,43,37,0.57,0.49
14,Alessandro Del Piero,2002-09-18,27.858,3747,48,24,20,43,37,0.57,0.49
14,Alessandro Del Piero,2002-10-01,27.893,3927,50,27,23,43,37,0.57,0.49
14,Alessandro Del Piero,2002-10-29,27.97,4107,52,27,23,43,37,0.57,0.49
14,Alessandro Del Piero,2002-12-11,28.088,4269,54,28,23,43,37,0.57,0.49
14,Alessandro Del Piero,2003-04-09,28.413,4371,56,28,23,43,37,0.57,0.49
14,Alessandro Del Piero,2003-05-06,28.487,4544,58,28,23,43,37,0.57,0.49
14,Alessandro Del Piero,2003-05-28,28.548,4754,60,29,24,43,37,0.57,0.49
14,Alessandro Del Piero,2003-12-10,29.084,4868,62,32,27,43,37,0.57,0.49
14,Alessandro Del Piero,2004-03-09,29.331,4966,64,32,27,43,37,0.57,0.49
14,Alessandro Del Piero,2004-09-15,29.851,5125,66,33,28,43,37,0.57,0.49
14,Alessandro Del Piero,2004-11-03,29.985,5275,68,34,29,43,37,0.57,0.49
14,Alessandro Del Piero,2005-02-22,30.289,5430,70,35,30,43,37,0.57,0.49
14,Alessandro Del Piero,2005-04-05,30.404,5548,72,35,30,43,37,0.57,0.49
14,Alessandro Del Piero,2005-09-27,30.883,5668,74,35,30,43,37,0.57,0.49
14,Alessandro Del Piero,2005-11-02,30.982,5758,76,35,30,43,37,0.57,0.49
14,Alessandro Del Piero,2005-12-07,31.077,5938,78,38,33,43,37,0.57,0.49
14,Alessandro Del Piero,2006-03-07,31.324,6002,80,38,33,43,37,0.57,0.49
14,Alessandro Del Piero,2008-09-30,33.892,6182,82,39,34,43,37,0.57,0.49
14,Alessandro Del Piero,2008-11-05,33.99,6362,84,42,37,43,37,0.57,0.49
14,Alessandro Del Piero,2008-12-10,34.086,6473,86,42,37,43,37,0.57,0.49
14,Alessandro Del Piero,2009-03-10,34.333,6653,88,43,37,43,37,0.57,0.49
14,Alessandro Del Piero,2009-12-08,35.08,6767,90,43,37,43,37,0.57,0.49
15,Thomas Müller,2009-03-10,19.488,18,1,1,1,51,43,0.5,0.42
15,Thomas Müller,2009-09-15,20.005,108,2,3,3,51,43,0.5,0.42
15,Thomas Müller,2009-10-21,20.104,228,4,3,3,51,43,0.5,0.42
15,Thomas Müller,2009-12-08,20.235,408,6,3,3,51,43,0.5,0.42
15,Thomas Müller,2010-03-09,20.485,564,8,3,3,51,43,0.5,0.42
15,Thomas Müller,2010-04-07,20.564,683,10,3,3,51,43,0.5,0.42
15,Thomas Müller,2010-04-27,20.619,863,12,3,3,51,43,0.5,0.42
15,Thomas Müller,2010-09-15,21.005,1035,14,4,4,51,43,0.5,0.42
15,Thomas Müller,2010-10-19,21.098,1215,16,4,4,51,43,0.5,0.42
15,Thomas Müller,2010-11-23,21.194,1303,18,5,5,51,43,0.5,0.42
15,Thomas Müller,2011-02-23,21.446,1483,20,5,5,51,43,0.5,0.42
15,Thomas Müller,2011-09-14,22.001,1663,22,6,6,51,43,0.5,0.42
15,Thomas Müller,2011-10-18,22.094,1843,24,6,6,51,43,0.5,0.42
15,Thomas Müller,2011-11-22,22.19,1951,26,6,6,51,43,0.5,0.42
15,Thomas Müller,2012-03-13,22.497,2040,28,7,7,51,43,0.5,0.42
15,Thomas Müller,2012-04-03,22.554,2149,30,7,7,51,43,0.5,0.42
15,Thomas Müller,2012-04-25,22.615,2203,32,7,7,51,43,0.5,0.42
15,Thomas Müller,2012-09-19,23.017,2333,34,8,8,51,43,0.5,0.42
15,Thomas Müller,2012-10-23,23.11,2507,36,9,8,51,43,0.5,0.42
15,Thomas Müller,2012-11-20,23.187,2657,38,10,9,51,43,0.5,0.42
15,Thomas Müller,2013-02-19,23.436,2801,40,12,11,51,43,0.5,0.42
15,Thomas Müller,2013-04-02,23.551,2981,42,13,12,51,43,0.5,0.42
15,Thomas Müller,2013-04-23,23.608,3154,44,15,14,51,43,0.5,0.42
15,Thomas Müller,2013-05-25,23.696,3334,46,16,15,51,43,0.5,0.42
15,Thomas Müller,2013-10-02,24.052,3514,48,17,16,51,43,0.5,0.42
15,Thomas Müller,2013-11-05,24.145,3596,50,17,16,51,43,0.5,0.42
15,Thomas Müller,2013-12-10,24.241,3776,52,19,17,51,43,0.5,0.42
15,Thomas Müller,2014-03-11,24.49,3807,54,20,18,51,43,0.5,0.42
15,Thomas Müller,2014-04-09,24.569,3954,56,21,19,51,43,0.5,0.42
15,Thomas Müller,2014-04-29,24.624,4042,58,21,19,51,43,0.5,0.42
15,Thomas Müller,2014-09-30,25.046,4208,60,22,19,51,43,0.5,0.42
15,Thomas Müller,2014-12-10,25.24,4314,62,24,19,51,43,0.5,0.42
15,Thomas Müller,2015-03-11,25.489,4474,64,26,20,51,43,0.5,0.42
15,Thomas Müller,2015-04-21,25.602,4654,66,27,21,51,43,0.5,0.42
15,Thomas Müller,2015-05-12,25.659,4820,68,28,22,51,43,0.5,0.42
15,Thomas Müller,2015-09-29,26.042,4942,70,30,23,51,43,0.5,0.42
15,Thomas Müller,2015-11-04,26.141,5122,72,32,25,51,43,0.5,0.42
15,Thomas Müller,2015-12-09,26.237,5256,74,33,26,51,43,0.5,0.42
15,Thomas Müller,2016-03-16,26.505,5466,76,35,28,51,43,0.5,0.42
15,Thomas Müller,2016-04-13,26.582,5635,78,36,29,51,43,0.5,0.42
15,Thomas Müller,2016-05-03,26.637,5745,80,36,29,51,43,0.5,0.42
15,Thomas Müller,2016-09-28,27.042,5894,82,37,30,51,43,0.5,0.42
15,Thomas Müller,2016-11-01,27.135,6050,84,38,31,51,43,0.5,0.42
15,Thomas Müller,2016-12-06,27.231,6077,86,38,31,51,43,0.5,0.42
15,Thomas Müller,2017-04-12,27.578,6162,88,39,32,51,43,0.5,0.42
15,Thomas Müller,2017-09-12,27.997,6219,90,39,32,51,43,0.5,0.42
15,Thomas Müller,2017-10-18,28.096,6378,92,40,33,51,43,0.5,0.42
15,Thomas Müller,2018-02-20,28.438,6491,94,42,35,51,43,0.5,0.42
15,Thomas Müller,2018-04-03,28.553,6671,96,42,35,51,43,0.5,0.42
15,Thomas Müller,2018-04-25,28.613,6851,98,42,35,51,43,0.5,0.42
15,Thomas Müller,2018-09-19,29.016,6943,100,42,35,51,43,0.5,0.42
15,Thomas Müller,2018-10-23,29.109,7048,102,42,35,51,43,0.5,0.42
15,Thomas Müller,2018-11-27,29.205,7219,104,42,35,51,43,0.5,0.42
15,Thomas Müller,2019-12-11,30.242,7357,106,43,36,51,43,0.5,0.42
15,Thomas Müller,2020-08-08,30.902,7537,108,43,36,51,43,0.5,0.42
15,Thomas Müller,2020-08-23,30.943,7717,110,45,38,51,43,0.5,0.42
15,Thomas Müller,2020-11-25,31.201,7897,112,45,38,51,43,0.5,0.42
15,Thomas Müller,2020-12-09,31.239,7971,114,46,38,51,43,0.5,0.42
15,Thomas Müller,2021-04-07,31.565,8132,116,47,39,51,43,0.5,0.42
15,Thomas Müller,2021-09-14,32.003,8304,118,48,40,51,43,0.5,0.42
15,Thomas Müller,2021-10-20,32.101,8471,120,48,40,51,43,0.5,0.42
15,Thomas Müller,2021-11-23,32.194,8579,122,48,40,51,43,0.5,0.42
15,Thomas Müller,2022-02-16,32.427,8759,124,49,41,51,43,0.5,0.42
15,Thomas Müller,2022-04-06,32.561,8911,126,51,43,51,43,0.5,0.42
15,Thomas Müller,2022-09-07,32.983,9091,128,51,43,51,43,0.5,0.42
15,Thomas Müller,2022-09-13,32.999,9181,129,51,43,51,43,0.5,0.42
16,Sergio Agüero,2008-08-27,20.235,86,1,1,1,47,36,0.77,0.59
16,Sergio Agüero,2008-09-16,20.29,149,2,3,3,47,36,0.77,0.59
16,Sergio Agüero,2008-10-22,20.389,283,4,4,4,47,36,0.77,0.59
16,Sergio Agüero,2008-11-26,20.485,369,6,4,4,47,36,0.77,0.59
16,Sergio Agüero,2009-02-24,20.731,480,8,4,4,47,36,0.77,0.59
16,Sergio Agüero,2009-08-19,21.213,645,10,5,5,47,36,0.77,0.59
16,Sergio Agüero,2009-09-15,21.287,825,12,6,6,47,36,0.77,0.59
16,Sergio Agüero,2009-10-21,21.385,1005,14,6,6,47,36,0.77,0.59
16,Sergio Agüero,2009-11-25,21.481,1132,16,8,8,47,36,0.77,0.59
16,Sergio Agüero,2011-09-14,23.283,1270,18,8,8,47,36,0.77,0.59
16,Sergio Agüero,2011-10-18,23.376,1388,20,9,9,47,36,0.77,0.59
16,Sergio Agüero,2011-11-22,23.472,1413,22,9,9,47,36,0.77,0.59
16,Sergio Agüero,2012-10-03,24.337,1593,24,9,9,47,36,0.77,0.59
16,Sergio Agüero,2012-11-06,24.43,1773,26,10,10,47,36,0.77,0.59
16,Sergio Agüero,2012-12-04,24.507,1894,28,11,10,47,36,0.77,0.59
16,Sergio Agüero,2013-10-02,25.333,2054,30,12,11,47,36,0.77,0.59
16,Sergio Agüero,2013-11-05,25.426,2233,32,16,14,47,36,0.77,0.59
16,Sergio Agüero,2014-03-12,25.774,2325,34,17,14,47,36,0.77,0.59
16,Sergio Agüero,2014-09-30,26.327,2425,36,18,14,47,36,0.77,0.59
16,Sergio Agüero,2014-11-05,26.426,2605,38,19,15,47,36,0.77,0.59
16,Sergio Agüero,2015-02-24,26.73,2785,40,23,18,47,36,0.77,0.59
16,Sergio Agüero,2015-09-15,27.285,2881,42,23,18,47,36,0.77,0.59
16,Sergio Agüero,2015-11-25,27.48,3040,44,24,18,47,36,0.77,0.59
16,Sergio Agüero,2016-03-15,27.784,3220,46,25,19,47,36,0.77,0.59
16,Sergio Agüero,2016-04-12,27.86,3400,48,25,19,47,36,0.77,0.59
16,Sergio Agüero,2016-05-04,27.921,3580,50,25,19,47,36,0.77,0.59
16,Sergio Agüero,2016-09-14,28.285,3753,52,31,24,47,36,0.77,0.59
16,Sergio Agüero,2016-10-19,28.381,3854,54,31,24,47,36,0.77,0.59
16,Sergio Agüero,2016-11-23,28.476,4034,56,31,24,47,36,0.77,0.59
16,Sergio Agüero,2017-03-15,28.783,4211,58,33,26,47,36,0.77,0.59
16,Sergio Agüero,2017-09-26,29.317,4356,60,34,27,47,36,0.77,0.59
16,Sergio Agüero,2017-11-21,29.47,4522,62,35,28,47,36,0.77,0.59
16,Sergio Agüero,2018-02-13,29.7,4627,64,37,29,47,36,0.77,0.59
16,Sergio Agüero,2018-09-19,30.297,4678,66,37,29,47,36,0.77,0.59
16,Sergio Agüero,2018-11-27,30.486,4858,68,39,31,47,36,0.77,0.59
16,Sergio Agüero,2019-03-12,30.773,5000,70,42,33,47,36,0.77,0.59
16,Sergio Agüero,2019-04-17,30.872,5161,72,43,34,47,36,0.77,0.59
16,Sergio Agüero,2019-10-22,31.387,5340,74,45,35,47,36,0.77,0.59
16,Sergio Agüero,2020-10-21,32.386,5425,76,46,35,47,36,0.77,0.59
16,Sergio Agüero,2020-12-09,32.52,5461,78,47,36,47,36,0.77,0.59
16,Sergio Agüero,2021-03-16,32.786,5486,80,47,36,47,36,0.77,0.59
16,Sergio Agüero,2021-05-29,32.988,5504,82,47,36,47,36,0.77,0.59
16,Sergio Agüero,2021-10-20,33.383,5519,83,47,36,47,36,0.77,0.59
17,Mo Salah,2012-08-08,20.148,16,1,0,0,35,30,0.57,0.49
17,Mo Salah,2012-08-21,20.183,106,2,0,0,35,30,0.57,0.49
17,Mo Salah,2013-08-06,21.142,269,4,1,1,35,30,0.57,0.49
17,Mo Salah,2013-08-27,21.199,427,6,3,3,35,30,0.57,0.49
17,Mo Salah,2013-10-22,21.352,607,8,3,3,35,30,0.57,0.49
17,Mo Salah,2013-12-11,21.489,781,10,3,3,35,30,0.57,0.49
17,Mo Salah,2016-08-17,24.172,948,12,3,3,35,30,0.57,0.49
17,Mo Salah,2017-08-15,25.166,1128,14,3,3,35,30,0.57,0.49
17,Mo Salah,2017-09-13,25.246,1307,16,5,5,35,30,0.57,0.49
17,Mo Salah,2017-11-01,25.38,1438,18,8,8,35,30,0.57,0.49
17,Mo Salah,2018-02-14,25.667,1615,20,9,9,35,30,0.57,0.49
17,Mo Salah,2018-04-04,25.802,1683,22,10,10,35,30,0.57,0.49
17,Mo Salah,2018-09-18,26.259,1799,24,10,10,35,30,0.57,0.49
17,Mo Salah,2018-10-24,26.357,1962,26,12,11,35,30,0.57,0.49
17,Mo Salah,2018-11-28,26.453,2142,28,12,11,35,30,0.57,0.49
17,Mo Salah,2019-02-19,26.68,2322,30,13,12,35,30,0.57,0.49
17,Mo Salah,2019-04-09,26.815,2502,32,13,12,35,30,0.57,0.49
17,Mo Salah,2019-05-01,26.875,2682,34,14,13,35,30,0.57,0.49
17,Mo Salah,2019-09-17,27.255,2862,36,15,13,35,30,0.57,0.49
17,Mo Salah,2019-10-23,27.354,3042,38,18,16,35,30,0.57,0.49
17,Mo Salah,2019-11-27,27.45,3222,40,18,16,35,30,0.57,0.49
17,Mo Salah,2020-02-18,27.677,3384,42,19,17,35,30,0.57,0.49
17,Mo Salah,2020-10-21,28.35,3564,44,19,17,35,30,0.57,0.49
17,Mo Salah,2020-11-03,28.386,3684,46,21,18,35,30,0.57,0.49
17,Mo Salah,2020-12-01,28.463,3835,48,21,18,35,30,0.57,0.49
17,Mo Salah,2021-02-16,28.674,4015,50,23,20,35,30,0.57,0.49
17,Mo Salah,2021-04-06,28.808,4195,52,25,22,35,30,0.57,0.49
17,Mo Salah,2021-09-15,29.251,4369,54,26,23,35,30,0.57,0.49
17,Mo Salah,2021-10-19,29.344,4525,56,30,26,35,30,0.57,0.49
17,Mo Salah,2021-11-24,29.443,4686,58,31,27,35,30,0.57,0.49
17,Mo Salah,2022-02-16,29.673,4840,60,33,29,35,30,0.57,0.49
17,Mo Salah,2022-04-05,29.804,4991,62,33,29,35,30,0.57,0.49
17,Mo Salah,2022-04-27,29.864,5114,64,33,29,35,30,0.57,0.49
17,Mo Salah,2022-05-28,29.949,5294,66,33,29,35,30,0.57,0.49
17,Mo Salah,2022-09-13,30.245,5446,68,34,30,35,30,0.57,0.49
17,Mo Salah,2022-10-04,30.303,5536,69,35,30,35,30,0.57,0.49
18,Ferenc Puskás,1956-11-22,29.643,90,1,0,0,36,33,0.89,0.82
18,Ferenc Puskás,1956-12-20,29.719,180,2,1,1,36,33,0.89,0.82
18,Ferenc Puskás,1958-11-27,31.655,360,4,1,1,36,33,0.89,0.82
18,Ferenc Puskás,1959-04-23,32.057,487,6,2,1,36,33,0.89,0.82
18,Ferenc Puskás,1959-10-21,32.553,667,8,6,5,36,33,0.89,0.82
18,Ferenc Puskás,1960-02-04,32.843,847,10,7,6,36,33,0.89,0.82
18,Ferenc Puskás,1960-04-21,33.054,1027,12,9,8,36,33,0.89,0.82
18,Ferenc Puskás,1960-05-18,33.128,1207,14,15,13,36,33,0.89,0.82
18,Ferenc Puskás,1960-11-25,33.651,1387,16,15,13,36,33,0.89,0.82
18,Ferenc Puskás,1961-10-18,34.546,1567,18,17,15,36,33,0.89,0.82
18,Ferenc Puskás,1962-02-14,34.872,1747,20,18,16,36,33,0.89,0.82
18,Ferenc Puskás,1962-02-28,34.91,1927,22,18,16,36,33,0.89,0.82
18,Ferenc Puskás,1962-04-12,35.028,2107,24,19,17,36,33,0.89,0.82
18,Ferenc Puskás,1962-09-05,35.428,2287,26,22,20,36,33,0.89,0.82
18,Ferenc Puskás,1963-09-25,36.482,2467,28,23,21,36,33,0.89,0.82
18,Ferenc Puskás,1963-11-18,36.63,2647,30,27,24,36,33,0.89,0.82
18,Ferenc Puskás,1964-02-13,36.868,2827,32,28,25,36,33,0.89,0.82
18,Ferenc Puskás,1964-04-29,37.076,3007,34,29,26,36,33,0.89,0.82
18,Ferenc Puskás,1964-09-23,37.478,3187,36,30,27,36,33,0.89,0.82
18,Ferenc Puskás,1965-03-17,37.958,3367,38,31,28,36,33,0.89,0.82
18,Ferenc Puskás,1965-09-22,38.475,3547,40,36,33,36,33,0.89,0.82
18,Ferenc Puskás,1965-11-17,38.628,3637,41,36,33,36,33,0.89,0.82
19,Kylian Mbappé,2016-09-27,17.771,13,1,0,0,36,34,0.74,0.7
19,Kylian Mbappé,2016-10-18,17.829,20,2,0,0,36,34,0.74,0.7
19,Kylian Mbappé,2017-02-21,18.174,104,4,1,1,36,34,0.74,0.7
19,Kylian Mbappé,2017-04-12,18.311,275,6,4,4,36,34,0.74,0.7
19,Kylian Mbappé,2017-05-03,18.368,446,8,5,5,36,34,0.74,0.7
19,Kylian Mbappé,2017-09-12,18.73,620,10,7,7,36,34,0.74,0.7
19,Kylian Mbappé,2017-10-18,18.828,789,12,8,8,36,34,0.74,0.7
19,Kylian Mbappé,2017-11-22,18.924,929,14,9,9,36,34,0.74,0.7
19,Kylian Mbappé,2018-02-14,19.154,1109,16,10,10,36,34,0.74,0.7
19,Kylian Mbappé,2018-09-18,19.745,1284,18,11,11,36,34,0.74,0.7
19,Kylian Mbappé,2018-10-24,19.844,1450,20,12,12,36,34,0.74,0.7
19,Kylian Mbappé,2018-11-28,19.94,1625,22,12,12,36,34,0.74,0.7
19,Kylian Mbappé,2019-02-12,20.148,1805,24,14,14,36,34,0.74,0.7
19,Kylian Mbappé,2019-10-01,20.78,1924,26,14,14,36,34,0.74,0.7
19,Kylian Mbappé,2019-11-06,20.879,2045,28,17,17,36,34,0.74,0.7
19,Kylian Mbappé,2019-12-11,20.975,2225,30,19,19,36,34,0.74,0.7
19,Kylian Mbappé,2020-03-11,21.224,2342,32,19,19,36,34,0.74,0.7
19,Kylian Mbappé,2020-08-18,21.662,2458,34,19,19,36,34,0.74,0.7
19,Kylian Mbappé,2020-10-20,21.834,2638,36,19,19,36,34,0.74,0.7
19,Kylian Mbappé,2020-11-24,21.93,2818,38,19,19,36,34,0.74,0.7
19,Kylian Mbappé,2020-12-09,21.971,2998,40,21,20,36,34,0.74,0.7
19,Kylian Mbappé,2021-03-10,22.22,3178,42,25,23,36,34,0.74,0.7
19,Kylian Mbappé,2021-04-13,22.313,3358,44,27,25,36,34,0.74,0.7
19,Kylian Mbappé,2021-09-15,22.738,3499,46,27,25,36,34,0.74,0.7
19,Kylian Mbappé,2021-10-19,22.831,3679,48,28,26,36,34,0.74,0.7
19,Kylian Mbappé,2021-11-24,22.93,3859,50,29,27,36,34,0.74,0.7
19,Kylian Mbappé,2022-02-15,23.157,4032,52,32,30,36,34,0.74,0.7
19,Kylian Mbappé,2022-09-06,23.713,4212,54,35,33,36,34,0.74,0.7
19,Kylian Mbappé,2022-10-05,23.792,4392,56,36,34,36,34,0.74,0.7
20,Gerd Müller,1969-09-17,23.871,90,1,0,0,34,33,0.97,0.94
20,Gerd Müller,1969-10-01,23.91,180,2,0,0,34,33,0.97,0.94
20,Gerd Müller,1972-09-27,26.899,360,4,3,3,34,33,0.97,0.94
20,Gerd Müller,1972-10-26,26.979,540,6,10,10,34,33,0.97,0.94
20,Gerd Müller,1973-03-21,27.379,720,8,11,11,34,33,0.97,0.94
20,Gerd Müller,1973-10-03,27.915,930,10,13,13,34,33,0.97,0.94
20,Gerd Müller,1973-11-07,28.011,1110,12,15,15,34,33,0.97,0.94
20,Gerd Müller,1974-03-20,28.375,1290,14,16,16,34,33,0.97,0.94
20,Gerd Müller,1974-04-24,28.471,1470,16,17,17,34,33,0.97,0.94
20,Gerd Müller,1974-05-17,28.534,1680,18,19,19,34,33,0.97,0.94
20,Gerd Müller,1974-11-06,29.008,1860,20,23,22,34,33,0.97,0.94
20,Gerd Müller,1975-03-19,29.372,2040,22,23,22,34,33,0.97,0.94
20,Gerd Müller,1975-04-23,29.467,2220,24,23,22,34,33,0.97,0.94
20,Gerd Müller,1975-09-17,29.87,2349,26,24,23,34,33,0.97,0.94
20,Gerd Müller,1976-03-17,30.368,2529,28,26,25,34,33,0.97,0.94
20,Gerd Müller,1976-04-14,30.445,2709,30,29,28,34,33,0.97,0.94
20,Gerd Müller,1976-09-14,30.864,2889,32,31,30,34,33,0.97,0.94
20,Gerd Müller,1976-10-20,30.962,3069,34,32,31,34,33,0.97,0.94
20,Gerd Müller,1976-11-03,31.001,3159,35,34,33,34,33,0.97,0.94
21,Morientes,1997-09-17,21.451,32,1,1,1,37,37,0.53,0.53
21,Morientes,1997-10-01,21.489,40,2,1,1,37,37,0.53,0.53
21,Morientes,1997-11-27,21.645,194,4,2,2,37,37,0.53,0.53
21,Morientes,1998-03-04,21.911,282,6,2,2,37,37,0.53,0.53
21,Morientes,1998-04-01,21.988,423,8,4,4,37,37,0.53,0.53
21,Morientes,1998-05-20,22.122,594,10,4,4,37,37,0.53,0.53
21,Morientes,1998-09-30,22.486,701,12,4,4,37,37,0.53,0.53
21,Morientes,1999-03-17,22.946,867,14,4,4,37,37,0.53,0.53
21,Morientes,1999-09-21,23.461,1011,16,5,5,37,37,0.53,0.53
21,Morientes,1999-10-20,23.54,1191,18,6,6,37,37,0.53,0.53
21,Morientes,1999-11-24,23.636,1371,20,8,8,37,37,0.53,0.53
21,Morientes,2000-02-29,23.901,1534,22,9,9,37,37,0.53,0.53
21,Morientes,2000-03-14,23.94,1709,24,9,9,37,37,0.53,0.53
21,Morientes,2000-04-19,24.038,1867,26,9,9,37,37,0.53,0.53
21,Morientes,2000-05-24,24.134,2000,28,10,10,37,37,0.53,0.53
21,Morientes,2000-11-07,24.591,2119,30,12,12,37,37,0.53,0.53
21,Morientes,2001-02-13,24.86,2275,32,14,14,37,37,0.53,0.53
21,Morientes,2001-03-14,24.939,2413,34,14,14,37,37,0.53,0.53
21,Morientes,2001-05-09,25.092,2506,36,14,14,37,37,0.53,0.53
21,Morientes,2001-10-16,25.53,2537,38,14,14,37,37,0.53,0.53
21,Morientes,2001-10-30,25.569,2674,40,14,14,37,37,0.53,0.53
21,Morientes,2001-12-04,25.665,2845,42,16,16,37,37,0.53,0.53
21,Morientes,2002-03-12,25.933,2949,44,16,16,37,37,0.53,0.53
21,Morientes,2002-04-10,26.012,3090,46,17,17,37,37,0.53,0.53
21,Morientes,2002-09-25,26.472,3203,48,17,17,37,37,0.53,0.53
21,Morientes,2002-10-30,26.568,3224,50,17,17,37,37,0.53,0.53
21,Morientes,2002-11-26,26.642,3362,52,17,17,37,37,0.53,0.53
21,Morientes,2003-05-06,27.083,3454,54,17,17,37,37,0.53,0.53
21,Morientes,2003-09-30,27.485,3620,56,20,20,37,37,0.53,0.53
21,Morientes,2003-11-25,27.639,3779,58,21,21,37,37,0.53,0.53
21,Morientes,2004-02-24,27.888,3959,60,22,22,37,37,0.53,0.53
21,Morientes,2004-03-24,27.967,4139,62,23,23,37,37,0.53,0.53
21,Morientes,2004-04-20,28.041,4314,64,25,25,37,37,0.53,0.53
21,Morientes,2004-05-26,28.14,4485,66,26,26,37,37,0.53,0.53
21,Morientes,2004-08-25,28.389,4532,68,28,28,37,37,0.53,0.53
21,Morientes,2004-10-19,28.539,4585,70,28,28,37,37,0.53,0.53
21,Morientes,2004-11-23,28.635,4624,72,28,28,37,37,0.53,0.53
21,Morientes,2005-11-23,29.634,4743,74,29,29,37,37,0.53,0.53
21,Morientes,2006-02-21,29.881,4843,76,29,29,37,37,0.53,0.53
21,Morientes,2006-08-09,30.344,5003,78,29,29,37,37,0.53,0.53
21,Morientes,2006-09-12,30.437,5165,80,33,33,37,37,0.53,0.53
21,Morientes,2006-10-18,30.535,5342,82,33,33,37,37,0.53,0.53
21,Morientes,2006-11-22,30.631,5487,84,35,35,37,37,0.53,0.53
21,Morientes,2007-03-06,30.916,5630,86,35,35,37,37,0.53,0.53
21,Morientes,2007-08-14,31.357,5726,88,37,37,37,37,0.53,0.53
21,Morientes,2007-09-18,31.452,5863,90,37,37,37,37,0.53,0.53
21,Morientes,2007-10-24,31.551,6022,92,37,37,37,37,0.53,0.53
21,Morientes,2007-11-28,31.647,6103,94,37,37,37,37,0.53,0.53
21,Morientes,2009-09-15,33.446,6195,96,37,37,37,37,0.53,0.53
21,Morientes,2009-11-25,33.64,6263,98,37,37,37,37,0.53,0.53
21,Morientes,2009-12-08,33.676,6275,99,37,37,37,37,0.53,0.53
22,Edinson Cavani,2011-09-14,24.58,84,1,1,1,35,31,0.63,0.56
22,Edinson Cavani,2011-09-27,24.616,155,2,2,1,35,31,0.63,0.56
22,Edinson Cavani,2011-11-02,24.715,326,4,2,1,35,31,0.63,0.56
22,Edinson Cavani,2011-12-07,24.81,491,6,4,3,35,31,0.63,0.56
22,Edinson Cavani,2012-03-14,25.079,701,8,5,4,35,31,0.63,0.56
22,Edinson Cavani,2013-10-02,26.631,880,10,6,5,35,31,0.63,0.56
22,Edinson Cavani,2013-11-27,26.784,1060,12,8,7,35,31,0.63,0.56
22,Edinson Cavani,2014-03-12,27.072,1206,14,9,8,35,31,0.63,0.56
22,Edinson Cavani,2014-04-08,27.146,1386,16,9,8,35,31,0.63,0.56
22,Edinson Cavani,2014-09-30,27.625,1566,18,10,9,35,31,0.63,0.56
22,Edinson Cavani,2014-11-05,27.723,1746,20,12,11,35,31,0.63,0.56
22,Edinson Cavani,2014-12-10,27.819,1926,22,14,13,35,31,0.63,0.56
22,Edinson Cavani,2015-03-11,28.068,2136,24,15,14,35,31,0.63,0.56
22,Edinson Cavani,2015-04-21,28.181,2306,26,15,14,35,31,0.63,0.56
22,Edinson Cavani,2015-09-30,28.624,2476,28,16,15,35,31,0.63,0.56
22,Edinson Cavani,2015-11-03,28.717,2633,30,16,15,35,31,0.63,0.56
22,Edinson Cavani,2015-12-08,28.813,2745,32,16,15,35,31,0.63,0.56
22,Edinson Cavani,2016-03-09,29.065,2769,34,17,16,35,31,0.63,0.56
